index,tweet,label
3684,"thank for this ga minn kalo ditanya sebenernya suka dua2nya krn gemes bgt pliss, tp krn emg hrs pilih aku pilih lao yan dehh walau aku sayang a qiao jugaa",love
3685,"aku sukaa banget dramanya, aku baca webtoonnya juga sampe selesai. plot beda dari webtoon bukan berarti jelek ya. banyak ko drakor adaptasi yg beda dari webtoonya malah tambah bagus. kim go eun adalah hong seol terbaik, sampe aku ga suka malah sama remake ke filmnya.",love
3686,"selamat malam kamu yg ngeselin, ngebetein, yg bikin jengkel, yg suka ilang-ilangan, tp ngangenin, aku sayang kamu mimpi indah ya kamu ;3",love
3687,suka banget and lope lope dia,love
3688,nih aku gatau tuhan kenapa baik banget dikasih calon yang ganteng baik ringan tangan suka bantu orang penyayang kenapa si baik banget bersyukur bgt akuu tau,love
3689,"masih on going, asli ini asyik banget! suka banget cara nulisnya, gaya bahasanya kayak aku banget, i mean, seleraku banget! can't wait to see more eps.",love
3690,plis suka banget cibi2 gini lucukk,love
3691,"makanya nonu tiap ngelive pake masker tuh ga rapet suka aku tegur maskerjya sayang rapetinn diamah :""( aah",love
3692,suka banget say,love
3693,"suka banget sm kacang, mungkin itu menjelaskan kadang gw agak ""nuts""",love
3694,"aa gracee sayangengga berto suka banget setiap di taggini huhu. makasi graceeberto baik kok, gracee juga jaga kesehatan yaa. semangat terus sayangkuberto sayang gracee bangett!!",love
3695,"selama pemakaian, kulit wajah terasa lebih lembap, fresh, dan terhidrasi. finishnya ini bikin muka jadi glowing. overall aku suka sama kedua produk ini, mereka tidak memberikan efek negatif dikulitku ( ´ ) aku kasih rating untuk kedua produknya yaitu 4.7/5!!",love
3696,"diingetin google photos, udah lama banget engga ke lulu bsd ya ternyata. pdahal seru banget makanan2nya si yg dulu gasuka olive+humus, jd suka banget",love
3697,"bukan title track. tapi suka banget sama anymore, soalnya relate",love
3698,"buat yg suka wangi2 kelapa smooth rileks gitu pasti suka yang vs coco sleep sama coco zen. asli calming banget wanginya, pas dipake agak watery dan hasilnya ngelembabin banget. def my fav, i do repurchase 2 ini ganti2an",love
3699,"yeayy hadiah giveawaynya udah sampe baguss selimutnya phi , suka bangett gambarnya gede dikasih freebies jugaa makasih yaa phi buat giveawaynya suka banget dan thanks admin jugaa",love
3700,"pakai spaylater enak bgt apalagi bonus shopee byk (free ongkir), aku pengguna baru shopee suka banget, contohnya ini lagi perlu tapi belom gajian & spaylater ngebantu banget,jadi belanja dulu bayarnya nanti pas gajian",love
3701,"good morning sender, saya avail buat hari ini untuk provide nsfw saya bisa dalam bentuk imagine ataupun yg dirty talk frontal atau non frontal bisa. tipe saya itu cenderung suka bawel dan paling suka pampering , sweet banget sama pasangaan dan suka kasih pukis ke kamu nanti",love
3702,efek paparan belaka - terbiasa menjadi nyaman larangan untuk berkumpul bersama orang-orang yang ingkar dan suka mengolok-olok.,love
3703,sampai sekarang aku masih suka banget sih sama air. tapi udah nggak pengen jadi mermaid. sekarang maunya jadi tyrannosaurus rex,love
3704,"my love! barangnya udah sampai dan aku langsung pake. bener-bener seger banget pas baru masangnya, langsung suka banget! makasih banyak, ave! aku kasih bintang 5!",love
3705,eh ini judul kartunnya apa sih kak kalau boleh tauu? aku suka banget nontonnya,love
3706,masih suka banget kalo dengerin lagi ed sheeran yg lego house,love
3707,"paling ga suka rambut, jujur anjir kek struggle banget gue gambar rambut",love
3708,nder kece banget serius suka bgt keren mantap lopppeeee,love
3709,tolong ini temennya siapa cinta drama pake banget,love
3710,gak tau kenapa suka banget liat foto xiumin rambutnya dibandoin gini,love
3711,"tapi, gue suka bngt sana guru smp gue ms. riri, gila accent britishnya love banget kalo ngajar berasa denger harmonie lagi ngomong.",love
3712,"kdm ahjussi ini tuh ganteng banget walau suka dapet karakter nyebelin, jarang banget ada yang bahas dia disini huhu.",love
3713,seru banget pembahasannya!! yang suka kpop jadi gak sekedar demen oppa koreanya aja tp sejarahnya juga kudu tau buat nambah wawasan,love
3714,aku dulu tertarik banget sama benda-benda dilangit. kalau ada pelajaran ipa tentang tata surya pasti selalu semangat. sampai nggak rela kalau jam pelajarannya habis. t __ t oh iya dulu juga aku mau jadi mermaid simply karna aku suka air..,love
3715,"silahkan, nggak usah ditanya karena aku suka baca tulisan btari. cantik banget",love
3716,pls ini tuh tipe yoongi banget tiap nge prod laguu. terus ini tuh tipe jungkook banget yang suka ngasih adlibs di bagian yang kosong. kayakk yaampunn yoongi jungkook tuh emang diciptain buat saling ngelengkapin. t__t,love
3717,"di tanyain ""lagi apa"" merasa bosan? dan kurang berfaedah? ya karna yang nanya orang yang tidak disuka. coba orang yang di suka yang nanya, pasti exsited banget, sampe roll depan roll belakang, kayang, dll padahal cuman di tanya ""lagi apa"" lucu ya.",love
3718,"emosinya natural banget, aku suka wkwkwkwkwk",love
3719,jujurly selain suka kopi nya yang ginger ale lemon espresso gue suka banget sama logo dan basic color nya si flash coffee,love
3720,kenapa aku suka banget banget sama cilor..,love
3721,heh podooooo! aku suka banget kombo tawar ijo dan meses itu.. fusion banget aromanya. elah.. fusion!,love
3722,"aku suka gambar semua bagian! kecuali satu, sepatu! males banget apa lagi yg ada talinya iihh gaa! ga mauuu",love
3723,"ingat banget waktu sd aku suka mikir gini wkwk, sd sampai smp sih mikirnya gini mulu. jadi kangen",love
3724,karna ga keluar2 suka banget muka jadi bersih gitu huhu,love
3725,"betul, aku suka banget spongebob aku mau jadi patrick",love
3726,"suka dua2nya, maruko feelnya anak2 banget sopan juga trus si jadoo lumayan bandel ga sih dia tuh wkwk",love
3727,"woh gitu ya logikanya? wah suwun cak, bisa lah nambah resep kuah-kuahan lain. nambah bebek iki soale aku suka banget sama bebek surabaya yg bumbu kuning jadi sekalian aja",love
3728,"pitnah itu! kompensasi crosong aja belum di kasih, eh udh pitnah aku gak suka waffles. sekalian aja bilang aku suka croffle?",love
3729,"sleeping masknya ini packagingnya cantik banget. udah gitu nyaman banget pas dipakai, teksturnya enak, wanginya enak dan beneran bikin kulit jadi terhidrasi dengan baik pas bangun tidur. suka bangeet .",love
3730,"gue setiap mau nge-drive thru makanan di pake motor suka sungkan. padahlkan kan bisa ya (: soalnya gue suka ngata2in orang dalem hati, maaf bnget nii (: ""dihh aneh banget itu kan drive thru bukan ride thru"". wkwk",love
3731,"nah iya, gak enak gara gara dia. taeung jadi gak ngerti mana prioritas karna sifat 'gak enakan' dia. udah gitu si temennya suka drama nanges dan beneran berdedikasi banget gitu ke taeung gitu. kan bingung!! jadi yaudalah bye",love
3732,sekalinya dapat au yang gua suka alur ceritanya eh malah masi on going gadak apa ya alur gitu tapi uda end bukan gabisa nunggu tapi ini beneran butuh asupan au banget ku lagi gabut banget banget,love
3733,"ls lama, tapi suka banget",love
3734,suka banget makan sate ayam,love
3735,jritt ketawa banget aku suka dimanfaatin,love
3736,"terakhir, ada iral yang diam-diam menghanyutkan. dia keliatannya kalem, diem, padahal aslinya dia tuh bawel, punya banyak topik untuk dibahas. iral tuh perhatian banget banget ke pacarnya. dia suka kasih pukis ke pacarnya dan selalu seru deh",love
3737,demi apapun ini baguss banget. aku nangis selama baca ini. emang bahasannya agak berat. tapi aku suka banget bacanya. haish jadi pengen baca buku historical fiction yang lainnya :(,love
3738,"suka, banget. apalagi pas naik motor sendiri udah kaya me time",love
3739,tapi dulu suka sama aoi pake banget seehhhh,love
3740,suka banget kayanya sama tamao senpainya,love
3741,"enggak, suka oleng sana sini tetep aja balik lagi ke mas ganteng peletnya kuat banget",love
3742,"seneng banget liat pacarnya salting wkwkw. kanu bisa bebas manja-manja ke farrel, farrel suka. dan farrel juga bakal ngasih kamu banyak afeksi, banyak peluk banyak cium wkwkw. farrel juga termasuk tipe yang fast respon",love
3743,yang suka film india menarik bisa banget mola tv jd pilihan,love
3744,gemes banget dapet bebek ini dari kak kaget tadi dapet dm ps lagi ngerjain ujian anatomi intinya maaci kak udah mau mutualan sm ran maap kalo kadang suka jbjb ga jelas lopyuu,love
3745,aku orang yang suka banget berkendara kalo ngantuk tu melipir indmr cuma buat sekedar duduk sama minum apa gitu seringnya si kapal api gula aren yg dingin nah tadi liat disebelahnya ada kopi kenangan. itu bagus banget si kek tiba tiba bikin kemasan ritelan apa aku yg baru tau ya,love
3746,aku suka banget kalau dia udah foto sama kamerea ini t_____t,love
3747,"yaallah rumah impian gue banget, ga besar tapi ga kecil banget. suka banget ih, adem banget keliatannya :(",love
3748,martabak telor/tahu. ini turunan dr bokap si wkwkw gw suka banget tahu,love
3749,"wkwkwk karena biasanya berawal dari coba-coba, kepo, dan lanjut ketagihan. kalo ngga suka sih ya ga bakal lanjut. aku dulu juga kepo bau tembakau tuh gimana ga enak. pas di lab waktu itu ada yg bawa tembakau bused baunya kek obat rumah sakit enek banget",love
3750,ini ada bukunya ngga sih? kalau ada mau beli huhu. soalnya gemes banget. aku suka model yang ada ilustrasinya gini.,love
3751,"kedua, ada seth yang terlihat seperti ccn alias cold city namja padahal aslinya dia tuh warm banget! seth ini kayak air (loh?)” maksudnya, dia nih aura nya nenangin gitu. dia suka ngobrolin banyak hal dan anaknya juga receh punya banyak jokes bapack2",love
3752,"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome ditemenin jajann, kalo weekend versi kamu apa nih bestiiee",love
3753,"film korea kenapa ya sekarang bagus banget jalan ceritanya, makin cinta korea korean",love
3754,"kakakk, suka banget sama au nya semangat terus berkaryanya kak!!",love
3755,"pliss aku suka bangett sama au nyaa. keselnya dapet, nyeseknya dapet, sedihnya juga dapet. pokoknya sukaa banget, baguss ;3 ” aaaaaa demi apa sih aku kira kalian2 kayak kurang dapet feelsnya.. :( thank u sm udah mau baca tyi!!",love
3756,"tapi ada satu momen yg aku suka banget, ibukku tuh orangnya galak banget. tipe tipe senggol bacok. jd kalo ada masalah dia siap berantem dengan tangannya sendiri tanpa nunggu laki-laki yang ngelindungin. prinsipnya, 'lu gila, gua lebih gila' wkwk dan itu tertanam juga di aku",love
3757,"sekarang udah di remake sama authornya, nder. namanya l4dy 1n r3d di ijo (eng). tapi ceritanya udah berubah banget sih, gk kaya cerita p4tch1 yg dulu tapi p4tch1 nya masih suka b*nuhin orang wkwk ya masih tetap kurang sih",love
3758,"kok mirip sasuke ya, suka marah2 lagi wkwk tapi kalo lagi canggung tuh dia gemes banget",love
3759,"pagi mas, maaf ganggu. aku rencana mau ngekos di the home mas, mau nanya beberapa hal mas 1. kalau hujan deres kedengeran banget ga ya mas dari kamarnya? 2. kalau berisik kedengeran ga ya sampe kamar sebelah? soalnya aku suka dengerin musik pake speaker gitu mas",love
3760,aku suka banget kalo kamu foto pake kamera t______t mau nangis ily banget,love
3761,"jatuh cinta ama au bxb wkwk. terus temen w baru2 ini suka bangt4n. yaudah gue ajak aja terjun ke dunia per-au-an yang tks wkwk. doi juga suka dong wkwk. setelah ke tks, w mulai ke y00nm1n terus ke n4mj1n, terus pernah jg baca yg h0s30k x j00n seru bgt wkwk.",love
3762,"banyak kok film barat yang romance, tapi ak suka banget sama film pride & prejudice",love
3763,suka banget..,love
3764,"banget .. delapanpuluh halaman yang bisa bikin tercengang. betul. sekarang websitenya juga udah banyak, udah nyaman juga buat baca manhwa-manhwa yang lain. salah satu alasan saya jadi sering baca buku karena lupa urutan baca komik. suka bingung baca dari mana ke mana.",love
3765,aku diajak nikah jaemin karena dia suka sama aku anjir beruntung banget di game ini,love
3766,"suka dan sayang doi, lucu banget soalnya",love
3767,"dulu ketika masih smp suka banget sama lagu ini, karena juga relate ya",love
3768,terbaik jd kangen bgt mo nangis huee walopun beliau suka marah trs kadang cuek tp perhatian bgt nomer satuu ibu aku terbaik sayang ibuk perhatiannya tu yg langsung aksi gtu lo walopun tanpa kata kata hihi terus klo lg mood cerita asik bgt pokonya kangen bgt sm ibuk,love
3769,"alina , kalo ada cowo yg suka sama km tp km ga suka dia. tlg ditolak halus aja jgn diphp in aplg dibuat nyaman trs ditinggalin",love
3770,dear cowo : kenapa si kalian suka banget ga gasi kejelasan sama cewe apa kalian itu aslinya lagi deket sama banyak cewe dan ga mau mereka hilang,love
3771,suka banget.,love
3772,"hey rindu jugaa, yeyy akhirnya dah sembuh bisa jadi bocah aktif lagi ya. ya biasalah kan elu tau gue suka jadi kang ngumpul twibbon :3",love
3773,suka banget kalo udah buat thread haha,love
3774,serius tubatu tuh juara banget title track nya dari debut smp skrg gada yg ga suka huhu,love
3775,"8/10. filmnya baru mulai 2 menit gue udah suka banget sama dialognya seohyun. makin ditonton ternyata beneran bagus. ngasih tau bdsm, consent relationships & sexual harassment. jujur gw ga expect akan semenarik ini dan ngira paling gw bakal bosen di 30 menit pertama",love
3776,cewe kasih barang bagus hanya ke cowok yg dia ada rasa,love
3777,aku suka karena puas banget ngetiknya ahaha,love
3778,aa suka banget senyum tae disini anwjjsjjw sayang sayang bangett.,love
3779,"selain anime naruto,gua juga cintaaaa banget ke anime hunter x hunter =))",love
3780,"atau tiba-tiba sisca kohl buat konten nonton theater jkt48 sendirian check hari ini aku sama adik aku mau menonton show theater jkt48, adik aku suka banget",love
3781,aakk ini bagus banget sumpahh aku suka banget sama penyelesaian konfliknya di buku terakhir,love
3782,"dalam hubungan pasti ada tipe wanita yang selalu menanyakan pertanyaan yang sama kepada pasangannya. entah itu ""kamu cinta aku gak?"" atau ""aku cantik gak?"" terus yang lebih ekstrim lagi ""aku gendutan ya?"". aku pribadi lebih suka dibilang cantik, suasana hati langsung goodmood.",love
3783,changmin suka banget boneka chucky,love
3784,"jarak antara aku dan damar hampir tidak ada ketika aku menoleh dan diciumnya bibirku secara tiba-tiba. aku suka sentuhan tangannya, lembut dan tersirat sayang disana.",love
3785,"ada loh banyaakk, tinggal kmnya aja yg gausah mancing atau ga gubris pas obrolan kegitu. tapi kalo aku gabisa kayaknya, soalnya aku suka ndusel dan peluk2, aku manjanya poll kalo sama orang yg kurasa nyaman. kecuali cowonya tahan nafsu kalo aku ndusel2.",love
3786,bener. aku paling suka kalo jamurnya dibakar. cuma dibumbuin garem udah enak banget.,love
3787,"semua berawal dari mata. saat bertemu, merasakan suka yang datang begitu saja. perlahan menjadi sayang. kemudian, takut kehilangan.",love
3788,"berawal dari sahabat eh jadi pacar wkwk, terus suka gimmick saling sayang padahal iseng doang akhirnya jadian",love
3789,"ga semua cewe suka cowo yg ganteng, kadang ada juga cewe suka cowo yg ganteng banget",love
3790,suka banget jadi munafik adalah jalan ninjaku.,love
3791,aaaaaa seneng banget. micchi riko satu film entah kenapa pas nonton kiekoi juga aku suka bgt kalau mereka berdua satu scene,love
3792,"suka banget keknya bawa dy buat dibanding"" in, habis itu jadi dy nya yang di drag",love
3793,suka banget asli deh ungu ungu gini aa,love
3794,"haloow ka. kemana ajaa aku baru nemu au sekomplek. cubang dah ni au, greget banget ini si kigen tuh suka ga si sama dika jadi ikut galau weh:(( dan menur.. - halo anon! aku gak kemana kokk, aku emang biasanya update weekend hehe. tha..",love
3795,suka banget godain dia,love
3796,gue tipe yang suka ngasih kasih sayang tapi geli kalo di sayang balik.. pengertian nya,love
3797,sempol ayam siapa nih yang suka makan sempol cara buatnya mudah banget ig by hidayahnrs mandalika / solaria / tidur / sarapan,love
3798,"suka banget sama evermore, semangat updatenya!!  - ngaah makasih sender! ;3",love
3799,cinta banget apalagi kalo makan nya pakai ice cream walls vanila strawberry,love
3800,"temen2 deket aku tau banget aku suka jawab bebas kalo ditanya mau apa, jd mereka pasti lgsg pesenin aja apapun xixi love u all",love
3801,bangett plss sy suka banget bikin itu,love
3802,suka an cinta banget tulisan macem giniyg pandai bikin emosional org tergerak wkwk,love
3803,menyesal.. kesal.. gak bilang.. sayang.. cinta.. kamu.. padahal aku suka.,love
3804,handy mandy nih bapak ak yang anti banget kartun tapi belio suka,love
3805,"mimpi pergi bareng ma papuy vespaam, pulkam nek mobil, hft ternyata suka rindu juga",love
3806,"suka yg isinya nangkaa dulu pas smp suka banget beli yg nangkaa :"""" kangen",love
3807,iya suka banget sama pola filet,love
3808,"dule : si yang paling are u sleeping?brother john? haha. temen lawakku. ucik : si paling dewasa, sabar bgt hadapin aku. cik,bagi hotspot,cik kantin ibok,cik aku gembel bgt ga?. suka aku repotin juga kadang kadang onik : kadang kadang hebring sendiri, tapi aku sayang.",love
3809,jujur gatel pengen kritik adminnya lewat komen. tapi males banget orang2 ig terutama player genshin di ig tuh ngeri njir kalo diajak debat. suka argumen kosong doang yaudah aku ngerant di sini aja. siapa tau salah satu admin/temennya ada yg baca ya kan wkwk,love
3810,"tapi jujur suasana tempat makannya ky rm sunda modelan ampera dan kawan2nya. trus aku makan beres dluan, aku bilang aku mau keluar dulu. eeeh ternyata si harry ngikutin wkwkkwkwkk trus aneh banget dia bilang dia suka sama aku wkwkjwjwjjw",love
3811,makin suka sama dia abis nonton one spring night gua jadi banyangin kalo di kehidupa asli nya junghaein itu emg seromantis dan sayang bgt sama pasangan dia,love
3812,"mamaku mudanya emang cantik (beda jauh sama aku) tapi ga punya pacar, banyaknya kakak gemes alias emang anaknya friendly no love love club banget, jadi emang suka ga ngewaro cowok buat cinta-cintaan, meanwhile aku gak ada yang naksir dan sibuk sama cinta""an cowok kpop",love
3813,alasan kenapa suka banget sama karya2mu kak karna kadang bikin aku salting sendirii. ini ngena banget meskipun aku gapunya ayang kk,love
3814,suka banget,love
3815,"kdm all of us are dead guys aku kaget banget??! di awal nonton suka banget sama couple namra suhyeok tapi ga berekspetasi apapun, eh ternyata",love
3816,"jarang suka genre romance, tp sekalinya suka lgsg bucin banget !!",love
3817,aku sih suka. kayak solar system gitu. huhuhu entah kenapa aku suka banget liatnya.,love
3818,"kapan coba gua bisa kaya temen gua yg berani deketin cowo yg dia suka duluan? pengen banget deket sama crush, setidaknya jadi temen deket aja deh",love
3819,"suka heran sm orang yg nikah dengan orang lain, while dia masih cinta sama yg lain",love
3820,"lagi suka banget dengerin lagu memories-nya one piece, apalagi kalo tau artinya",love
3821,"mootss, temen aku lagi suka sama orangg. kasih tau cara atau tips dong, biar orang itu suka balik sama diaa. makasihh~~",love
3822,"nah, bisa dijadiin pelajaran banget nih. kita ga akan tau ketikan yg kita tuju ke orang tuh bikin sakit hati atau ngga. seenggaknya klo ga suka, bisa pake cara yg lebih halus lg. jgn kesannya ky menjudge. lyra keren, dr sakit hatinya, dia malah jd sukses proud of you ra",love
3823,"oh jadi gitu ya army harus banget wajib banget suka semuanya, padahal setiap orang punya kriteria idolanya masing masing mengejutkan ya",love
3824,pas punya iya suka banget,love
3825,"cintaaaa banget warna pastel begini, makasiih",love
3826,walaupun ketutup masker suka banget aura mark disini ampe merinding,love
3827,ga suka banget kalau didominasikan. yaudh jangan di gua klu gua ya kesetaraan,love
3828,beda banget dah raut muka orang yang suka dikasih jatah ama yang kaga,love
3829,"dari becanda-becandaan, jadi suka-sukaan, jadi sayang-sayangan dan sampai akhirnya saling takut kehilangan. :)",love
3830,mama juga sering dengerin cerita-cerita random gue wkwk kaya keseharian gue apapun itu. suka banget kalau udah curhat sama mamaa and i love her so much,love
3831,"wajarlah cewek suka kangen, biasanya setiap malem ada yg ngucapin ""sayang, makan sana, nanti jgn tidur malem2 ya"" tapi sekarang gak ada.",love
3832,"cowok jujur tu cowok yang bilang suka kalo dia suka, bilang sayang kalo dia sayang dan kalo lapar, dia makan!!",love
3833,paling suka klo jaejoong nyanyi rock. suara seraknya jadi keluar banget.,love
3834,aku suka ini kalo ga sampe keras bgt jd masih empuk dan masih beremah milo gt ya ampun udah lama banget,love
3835,rambutnya lucu banget mbaa suka bgt,love
3836,"haechan ini setiap fansign pasti ada aja gombalannya. manis bgt emang orangnya, semuanya aja dikasih kata-kata yang bikin iri. bener-bener deh suka banget godain orang.",love
3837,"seru, runa. kalau ngga gangguin beliau, suka gangguin anak aku. kedengeran gabut banget ya aku tuh.. btw, runa lagi ada kesibukan apa akhir-akhir ini?",love
3838,"baikk banget, banyakk banget kebaikan yg dikasih mama ke gue ga akan muat tapi paling suka mama tuh selalu ngutamain anaknya dan selalu berusaha buat ngertiin anaknya contohnya kalau gue lagi bad mood pasti ditanya ""kamu kenapa dek, ada masalah?"" terharu rasanya pengen nangis",love
3839,"beberapa minggu ini, kita suka deep talk. gua bisa rasain kalo ni anak lagi kenapa"", dia bisa nunjukin dirinya yang sebenarnya, kalo.. anaknya cengeng banget, perasa banget, sipaling gampang sedih, sipaling gampang kefikiran kalo ada apa"" sama dirinya, itu cuma sama gua.",love
3840,"sumpah, gua udh nyaman pjj.. ngapain si ptm elah.. mana jam belajarnya lebih lamaa.. jam 12 aja gua udh ga kuat apalagi jam 2.. uprak gpp deh di rmh, tpi emg gua lebih suka uprak di rmh si.. soalnya klo di sekolh kek lebih ribet dua2 nya.. gpp juga bikin video, udh kebal gua",love
3841,single krna suka ilfeel kl dideketin org dan blm ada yg sesuai sm aku dan blm ada yg bs bikin nyaman,love
3842,huhuu suka banget bangettt sama konsep cb taeyeon kali ini,love
3843,"aku lbh suka pake exfo serum sih, tp jujurly somethinc bikin jatuh cinta bgt sih memang",love
3844,ahh aku yg udah tau exo di 2016 tapi itu aku blm suka kpop eh sukaknya baru sekarang di tahun 2021 dan mereka lagi hiatus:'wlapun hiatus gue ttp cinta krena sllu ingin tau jadi gue kepoin mereka trus mkin gue kepo makin gue cinta dan syg bngetexo saranghajaa,love
3845,"elu itu care sm org yg lu sayang, baik itu temen atau pacar. orangnya gasuka yg ribet ribet, tipe org yg soft. kalo dulu gua ngambek atau marah lu malah yg minta maaf duluan wkwk. saran gua kalo elu yg baca ini suka sm confess duluan deh-",love
3846,"lope u ci, makasih udah mau dengerin keluh kesah aku juga, masih suka ngerecokin ci adel sayang banyak banyak",love
3847,"tp di kls 11 tuh pling ga suka sm bahasa gw alkwlwl, kek kasar banget beda sm dulu2, ngomong anjrt aja lngsng istighfar",love
3848,aku suka bgt sama kata kata kamu yg zjjaakmwks i rlly feel lovedd. aku tungguu actionnya ya sayang!!,love
3849,"banyak hal hal kecil yg aku lakuin ke kamu, ternyata kamu suka banget!! aku ngelakuin itu semua pure to make u happy",love
3850,"jujur ya , banyak cinta yang datang kepadaku, tapi ku tolak semuanya. karna aku masih suka wanita!!",love
3851,"bapak pernah ngejek emak karna pesek ""emak kamu pesek banget, kamu juga sih, tapi untung agak nurun mancung dari bapak dikit"" tapi abis itu bilang emang paling cantik, pa maksud kadang suka usil ke emak, tapi abis itu ngibrit",love
3852,"kalo liat tweet yang berkaitan sama idol, agency, atau apapun yg berkaitan sama kpop sering banget mikir bahwa memang kayaknya rata2 yg tweetnya suka aneh2 mungkin belom banyak terpapar gimana society bekerja in real life",love
3853,"kalo udah dengerin satu lagu dan udah suka banget, pasti bakal di ulang2 terus sampe moal",love
3854,terus kaya kalau seokjini lagi ganteng banget yg edann ganteng pisan tuh suka kagetz,love
3855,ngga tau gue suka banget sama mereka,love
3856,"sender, ijin mewakilkan tristan yaa? karena doi lgi blm bisa selfprom nihh. tristan vibesnya begini nihh, dia mengayomi jugaa so you can lean on him dan akan dijaga dengan baik. dia akan membuat kamu nyaman pastinya. a pluss karena orgnya suka kasih afeksi",love
3857,"seneng banget sih ngadain webinar yg pas banget sama aku yaitu tentang toxic relationship, yuk lah bestie yang masih suka galau2 masalah percintaan mending ikutan ini!!",love
3858,"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?",love
3859,"sayang istri liat suka beli baju pesta di ig shop langsung cushh beli baju dehh, enak nya kalau terhubung indihome mempermudah dan memperlancar kebtuhan online",love
3860,"pasti bakal gemes karena tristan bisa gemes sendirii punya pacar yg suka dimanja he will take care of you gently and very well, tristan akan membuatnya nyaman dan akan dijaga dengan baik. tristan juga orangnya mengayomii. yuk cek carrdnya dibawah untuk informasi",love
3861,"kaya suka banget mikir ""gimana ya kalo grup a pake cb ini?"" ""grub b keknya cocok deh pake konsep kaya gini."" dan pls ingin gue wujudkan",love
3862,"tapitapi welcome paus babyl, kayanya aku jg masih baby sih, cuma 3tahun lebih dulu(?) tp sayang aku lagi suka adeknya, gasih karna mereka hiatus aja, besokk papi aku pulang wamil, kangen updatetan ig papi olkay",love
3863,"hai sender! selamat pagii. ini ada tristan yang bisa dirent seminggu. a soft-dominant type, kalem, tapi seruu dan lucuu, sangat sangat penyayangg dan perhatian. dia suka kasih pukis dan manjain bayiin pacarnyaa, cocok sama sender yg suka dimanja-manja",love
3864,"sumpah sekeren itu, gila banget mark tuh kereenn bangeett bagus banget, sukaa. style bajunya jugaa, suka banget, so mark intinya",love
3865,gini aja gw suka banget anjr. hastag pelet taehyun,love
3866,"aku bener bener suka senyumnya mutsuki. yuki senyumnya hangat, mutsuki senyumnya black prince banget . udah gitu aku suka hubungan mutsuki sama hajime. kalau yuki-kyo sering baku hantam. mutsuki hajime justru berteman",love
3867,suka kagum banget sama cowo yang ambiss sama masa depannya,love
3868,"aku bener bener suka senyumnya mutsuki. yuki senyumnya hangat, mutsuki senyumnya black prince banget . udah gitu aku suka hubungan mutsuki sama hajime. kalau yuki-kyo sering baku hantam. mutsuki hajime justru berteman",love
3869,"suka dengan cara aan menuliskan permasalahan sosial di buku ini. selain tema itu, cinta yang luas ada di dalamnya",love
3870,aku suka british accent pas masuk kuping itu keren banget tapi ya itu ngga paham jadi suka bingungan,love
3871,suka banget sama foto makanan.,love
3872,"cantik itu luka suka banget gilaa, satirnya kerasa banget",love
3873,"suka banget telponan.. pernah 11 jam alias sama sleepcall wkwkw.. trus aku jadi tau kapan dia bangun, kapan dia kerja, kapan dia makan yaa pokonya gemes banget mumuku itu.",love
3874,"mumu suka banget makan.. kita makan bareng.. aku masih kenyang, dia bisa udah makan lagi wkwk. terus dia suka kasih kejutan.. inget hal hal kecil, yang aku aja lupa :""d selalu nanyain hari ini ngapain aja.. padahal sepanjang hari juga chatting. suka ngerjain aku wkwk",love
3875,"suka bang sama ketek bauk, aroma kringet, ketek basah. pokoknya suka aroma bauk ketek khas jantan ( tanpa rexona/parfum ) bisa bikin gairah, bisa sampe muncrat",love
3876,suka banget sama pemeran dan karakternya si grace dh kek dia cantik dan smart banget trs jg nganut prinsip setia,love
3877,suka banget sama keluarga ini,love
3878,"suka banget sama toko ijo, beli barang harga ratusan sampe jutaan ongkirnya ttp 2k doang",love
3879,suka banget enak keras2 alot,love
3880,suka banget ngegadoin susu bubuk. apalagi pake pisang goreng ato donat duuh jd laper,love
3881,kakakk bagus banget suka suka alaska florida sgt super duper bintang 5 ilyy - terima kasih glad you like it! waduh bintangnya ada 6 tuchh,love
3882,sama-sama kak aku suka banget n di sini wkwk,love
3883,gua tdr enk banget tiba2 di suruh bangun masuk kerjaa kebiasaan suka dadakan anjr,love
3884,"omg lucu bingoo!! thankyou selllll ih gemes banget dikasi dino gini, suka banget",love
3885,kebiasaan banget suka ngabarin dadakan,love
3886,suka banget banget sama,love
3887,si ceweknya tuh bajunya terbuka. trus dadanya gede gitu. jadi ya gitu deh. tapi sejujurnya ceritanya lucu kok. cowoknya polos banget soalnya tapi kalo gak suka fanservice ya rada kagak nyaman sih makin kesini makin makin soalnya,love
3888,"terlepas kdg alurnya bikin kesel, tp terima kasih bu & team yang sudah membuat cerita yg epic dan masuk dlm sejarah sinetron, bikin banyak orang termasuk saya mau nonton sinetron lagi setelah belasan tahun vakum. maaf lahir batin bu suka misuh",love
3889,"suka banget sama lagu barunya kangen band, gak tau udah berapa lama gak ngehype mereka dan biasku kak izzy masih tetep ganteng sama kayak belasan tahun kemaren",love
