index,tweet,label
8132,"eh, sekarang udah ga usah takut lagi, sekarang udah safe",sad
6607,bangst gue 'enjoy' bersedih-sedih. karena gue suka menahan diri untuk gak bersedih atau nangis. stress relief ku adalah kisah angst,sad
8917,"aku sedih gaes, belum dapat kabar dari ayang",sad
6189,kayanya sihh ga akan ada selca hari ini xixi penonton kecewa,sad
1321,"kalo saya ceritain semua ini ke kamu, saya takut kamu tinggalin lagi. saya gasuka sendiri",fear
1995,"mulut berkata ""jalani saja dulu"" sementara hati ngedumel deg""an ""bisa skip ngga sih""",fear
6916,no jgn gini ku malu bbt sm masa lalu ku sedih soalnya kalau diinget,sad
12237,"cuy, aku beneran jatuh cinta sama kamu ya? ga sabar nunggu ketemu lagi",love
7313,"tulisanmu mengalir dengan gaya yang keren banget, bikin aku semangat juga nih",joy
6045,"sudah dikejutkan tampa di bangunin lagi, kamar sudah sepi dan berangkat ke masjid, sholikhah semunya anak"" ada perkembangan ni",neutral
800,"jangan jadi orang tolol lah anjing, semua orang tau kalau lu ngelakuin salah semua orang tau kalau lu sampah lu bajingan jadi jangan ngarepin belas kasih dr orang yg udah lu kecewain",anger
9541,"omg bapakku suka bgt buat contoh, jangan kaya lu ya",anger
2086,enak ga?? Kalau ga ya ga mau,joy
5501,"lanjut gais. bbc skincare ini produk local ya, yang paling aku cinta n demen itu karna tekstur creamnya lembut ga lengket di aplikasiin ke muka enteng kaya ga pake apa2, ga ngedempul, kulit muka jadi cerah n glowing natural",neutral
11642,"karna aku suka sama kamu, aku nggak mau berhenti memanggil kamu pacar, aku juga nggak mau berhenti merasakan rasa sayang ke kamu",love
69,ajarkan kepada anak lelaki; tolong opininya jangan kelewat tolol.,anger
5367,malu dia tuh,neutral
8196,"aku sad gitu deh, tapi aku harus tersenyum buat besoknya, jangan nangis terus ya, nangis sebanyak2nya dan jangan lupa tersenyum :)",sad
8531,"iye, elu yang disana? kok lu ganteng banget? ya emang ga bisa langsung bilang, sedih deh",sad
5170,"merasa pintar, bodoh saja tak punya",neutral
1680,aku lebih takut liat bird japan ketemu bam,fear
377,"baju ilang lagi laundryan, pagi2 dah bikin emosi",anger
1469,edan ngeri nyuak mang,fear
2603,"semangat ka fiony~~ sehat selaluu,we always love you",joy
4181,daerah beling yang ada. yaa namanya juga si -paling-mengabdi.. siap di daerah mana saja :mukasongong:,neutral
8504,"eh kok sepi banget sih di sini, ada apa sih",sad
9782,ku semangat tapi dalam hati ku berkata bangsat,anger
11908,"sering baca karya2mu, aku suka banget, keren abis, aku suka banget sama karyamu. hahaha",love
4505,"kalau ko sanggup sewa bilik, hidup apa adanya, makan roti or maggi je hari2, kahwinlah. kalau dah biasa hidup selesa, taknak hidup susah, simpan la duit dulu.",neutral
9711,"gimana nggak, semua yg dari arab pasti halal ya, padahal mereka tahu itu gila dan berbahaya",anger
4230,hahaa betul biasa memang lagu untuk final year,neutral
3091,"inilah yang sudah lama kunanti. akhirnya ngadain webinar yg topiknya nendang banget, yaitu tentang toxic relationship. yuk lah bestie yang masih suka galau2 masalah percintaan mending ikutan ini!!",joy
2726,happy weekend all.. semangat bekerja,joy
477,"apasi ngentot gajelas. mau kecil, gede juga kalo tuaan gue itu org jadi adek. tolol",anger
1329,walau dah 35 tahun tetap takut mak marah tak kemas rumah,fear
2283,"waa enak tuu, semoga libur mu bahagia yaa!~",joy
3732,sekalinya dapat au yang gua suka alur ceritanya eh malah masi on going gadak apa ya alur gitu tapi uda end bukan gabisa nunggu tapi ini beneran butuh asupan au banget ku lagi gabut banget banget,love
12151,kecintaan aku pada konsep Taeyeon kali ini udah luar biasa,love
6844,"kadang, ngerasa sebel sama diri sendiri tuh lebih ke sifat kekanakan sama too easy to explode alias emosi meledak2. yah, annoying.",sad
751,benci bangett,anger
10071,"eh, kok aku jadi bingung bgt?",fear
12557,"kaya biasa, nyoba tontonan yt yang viewnya banyak tapi gak mempan",neutral
873,"tbl tbl takut banget loh, iri kan lo ga bisa gitu makanya jangan gatel",anger
8522,"ayo ayo ayo, jangan sedih, kita pasti akan bertemu lagi",sad
11075,"aku cuman takut, bagian belakang badan aja sih",fear
8200,"aku nemenin adek main genshin di ps, dia nyeritain soal gamenya panjang lebar pake bahasa inggris tapi aku cuma ohh hahah iyakah? ga ngerti soalnya anjir berasa bodoh level akhir",sad
4564,"the only thing i like about this 11t pro is charge cepat. less than 20 minutes dah full. tapi kadang tu selalu jugak la overcharge sebab tinggal2 je time charge pastu terus lupa. masa charge, phone panas gila. taktau la kenapa. benda nie aku tak suka ye. tapi time normal use ok",neutral
1545,takut bgt kalo nanti tiba-tiba ke,fear
739,"nah kalo ini bukan pick me girl lagi, lebih ke tolol banget anjing girl",anger
10780,"oh woi, setiap hari aku harus bangun pagi, tapi setidaknya aku bisa mengumpulkan tenaga untuk membantu ini dan itu. Tapi seringkali aku harus langsung terlibat dalam kegiatan lain, ya tapi gpp si udah biasa jg. Mana kalau lagi terdorong, kadang aku suka diminta ngobrol.",fear
2683,",,terimakasih saudaraku,sdh turut ramaikan.. selamat akhir pekan.. sehat dn bahagia..",joy
9665,"pukimak banget deh, orang yang bodoh malah yang bilang orang lain bodoh. Cewek itu ngga bisa dianggap. Dia jahat!",anger
9315,"kamu yang bodoh kayak tytyd, ngejawab tapi ga rinci, kaya apa gitu, IQ-nya 69. emang saya ngomong klo saya ateis? saya kan nebak skrip kamu, pasti kamu bakal ngatain saya bukan ateis gegaran ga follow akun ateis. dan benar tebakan saya",anger
5121,gubernur cumut diem aja. soale nanggepin keledai bodoh malah akan berakibat memalukan. diemin aja tar jg abis jabatannya,neutral
8374,"jangan ditunda, jangan diabain, tolong author bikin yang mature version, aku kangen banget",sad
3518,"kata-kata indah cinta: satu hal yang tak aku suka tentang cinta: semakin aku menyangkalnya, semakin dia membuatku jatuh cinta. betul?",love
5667,"tp gaperlu pura2 excited soalnya anak kecil gampang ngeh kalo kita pura2 apalagi kalo berlebihan. jd kalo ga bener2 tertarik bs cukup nanya2 aja ttg kesukaan mereka itu, mereka jg suka sih ditanya tanya gt",neutral
2354,enak lah,joy
12548,"ga ada apa-apanya, aku baru paham bulan maret, aku hanya menerima rent per jam. silakan hubungi ibuku (jika ada yang ingin kamu tanyakan). semoga harimu baik, sender.",neutral
8339,"ya gitu deh, sebenarnya yang paling sedih adalah member yang harus kehilangan Denise, kita tahu hubungan Denise dan Lockey, kita tahu hubungan Denise dan Dejin, kita tahu hubungan antar member, jadi Lockey harus kuat karena Lockey adalah sumber semangat dari Secret Number",sad
773,"ajg ad aja yg bikin emosi baca gini pagi""",anger
5640,yahh anjir ada tu 1 lagi yg gw suka banget tp lupa judulnya. apa ya,neutral
11095,kadang-kadang kita selalu memaafkan seseorang hanya karena takut kehilangan.,fear
5200,bekmya masih tolol tolol,neutral
9963,siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa yang mau curhat sama aku? siapa,anger
641,"aq dh 5 kali approach..smua ke reject..sedih siot..siap depress..tu la nk ckp takut nk approach dulu x la tp effect after approach tu yg prob..klau diterima ok..lau x sedih,malu,marah semua ad..and its effect ur life..kdg rasa penat dah nk hadap",anger
6724,masih sepi gasih kok belum ada ysd yg lewat,sad
12308,"pagi sblmnya aku ngejog, kini aku ready slot! ayo main santai seperti bermain bersama sdr di hari ini. jangan lupa untuk follow aku ya. dm atau wa yuk",love
6729,"saya sempat punya hari di mana pada hari itu saya sedih karena kecewa. kemudian hari ini saya bahagia, kutertawakan hari itu.",sad
8022,"maaf aku tertawa tadi, aku pikir kamu lagi berpakaian jadi pocong. Tapi ternyata kamu meninggal, aku sangat sedih. Maafkan aku ya.",sad
4309,obat stroke yg paling ampuh adalah bio nerve. pesan di wa 0812-7571-3754 atau 0811.805.663,neutral
5204,"negara juga ga bodoh. ga perlu sok""an mancing ats nama kebebasan informasi kalau tujuannya hanya bikin propaganda/framing.",neutral
865,"semua hobinya kaget, jengkel",anger
5516,kayaknya bakalan enak banget,neutral
7959,"ya siapa yang ga sedih, mo ngomongnya juga gimana. nanti perasaan orang yang tersinggung",sad
12053,gw suka banget sama yang ini,love
7822,"iya, ya batalin aja deh bukan belanja sama batu, semangat upraknya!",joy
12458,"halo min, aku pengen nih buat temenan sama kamu. Aku fans editan kamu nomor 1. Aku follow kamu dari 3 akun. Aku punya buktinya. Aku suka banget sama editan kamu yang pensi.",love
7859,"mandiri, rendah hati, sabar, dan takut akan Tuhan, itu aja sudah cukup untuk harapanku",joy
11121,"ngeri banget kalo makan biskut raya dulu, takut batal raya tahun ni",fear
9613,"aku coba chat dia tapi nggak ada balasannya, ternyata aku mimpi doang",anger
962,"haha, itu jaksel day ngebekas banget jadi bikin aku suka ngetik i bercampur language. t ____ t keki banget",anger
11897,manis deh kalian jadiin aku kangen,love
8486,"ya ampun nangis terus bayangin masa depan, semuanya pasti habis gitu aja kan",sad
8823,"makasih Yoongi udah bikin aku semangat, hush sedih pergi hush hush",sad
11780,suka banget sama filmnya seohyun. mulai dari dialognya aja udah kecium banget cinta. makin ditonton ternyata beneran bagus. jujur gue ga expect akan semenarik ini dan ngira paling gue bakal bosen di 30 menit pertama,love
3309,sepi bgt busyet wkwk,joy
2166,"wihh semangat pkl nya onad! dah sarapan lums? kalo lums sarapan dulu yaa, have a nice day ;3 stay healthy",joy
363,"masih pagi loh, udah ada yg bikin emosi aja",anger
3723,"ingat banget waktu sd aku suka mikir gini wkwk, sd sampai smp sih mikirnya gini mulu. jadi kangen",love
2825,pagi q cerah ..,joy
6515,"page 36/365 seharusnya jujur dari awal si kalo emang sebenernya gak pernah tulus, jangan terpaut karna kasihan datangnya. yang ikhlas ya jangan buat orang yang mengharapkan mu kecewa",sad
3597,"thankyou gale! kamu perhatian banget sama aku, suka sama aku ya?",love
4726,emyu sedang tidak baik2 saja..melu bersyukur+prihatin ngab,neutral
546,jangan memancing emosi pagi pagi,anger
2940,"kaget ngeliat notif, disebut kqkwkw",joy
471,takde warning bodoh ni tikus just brushed past my leg,anger
1641,"kaget plus deg-degan pas ada pelanggan cewek yang negur saya pas lagi nongkrong di cafe. kayaknya si anak kedokteran ya, bening sama cantik bat, heran. mana suaranya lembut bat lagi, jadi keinget suaranya kak yessica",fear
11188,"suka sekali sama seragamnya, bikin keren deh",love
3338,suka banget,love
9585,"capek sih sama debatnya, udah ngga usah diterusin, cowok cuma mikir enak aja",anger
1172,"andin aja bawa kesini,hazel masih bayi takut flu",fear
8054,"aku merasa sedih banget, hatiku rasanya kretek-kretek, rasanya gimana ya di crush-in seseorang yang seperti Jungkook? Jeles banget iya, tapi ya udahlah, mau gimana lagi. Semoga aku mendapat jodoh yang seperti Jungkook",sad
5273,saling menyayangi. saling memiliki. saling membutuhkan. saling takut kehilangan. itu yang terpenting.,neutral
10178,"mendingan baca aja deh, ga akan pernah tau apa-apa kalau ga nyobain",fear
12423,"aku suka sekali dengan karya ini, gini ya gaya bahasanya, jadi mirip dengan aku, i love the way you write!",love
11278,"aku suka banget sama kalian, dua kalian keren abis, unnie cantik, lagu kalian enak, aku sangat bangga padamu",love
12599,"meskipun sudah tiada, karya-karya glenn fredly masih terus hidup di hati banyak orang, luar biasa banget sih",neutral
11601,"wow! buku terbagus minggu ini, wkwk. selain tuli-san sas-tra, atithesis juga jadi favorit. setiap partnya bikin nyaman, suka sama tulisannya, semoga bisa nemu lagi yang bagus",love
5943,"lah siapa lagi wkwk teman sedih senang aku dari lama banget yaampun, dia mau curhat aja aku rela ghosting dunia.",neutral
10770,"terus terang aja, aku cemas bgt nih, apa coba yang aku takutin",fear
1410,kaget.. heran.. akhh..,fear
7658,"udah didekatin deh ya sama temen-temen yg banyak gitu, padahal aku udah mau kepala 2 belom pernah, tapi gapapa sih kan lebih baik jomblo. semangat jomblo sampai ketemu jodoh",joy
6333,kusut je pagi-pagi gelak macam takda hari esok,sad
5902,dikamu sepi?,neutral
9376,"ya allah, gimana sih aku bisa terlalu marah ini",anger
2694,"kalau ibu sakit, ya ibu tetep kudu siapin makanan dll dll,walau pake delivery order segala macem,semangat ya bu",joy
815,nanti derang keluarkan la statement minta maaf dan senarai alasan bodoh tu. macam tak biasa.,anger
2131,semangat juga beb,joy
1797,tiba tiba banget aku kaget,fear
4575,"jangan biarkan mimpimu terkubur perlahan oleh waktu, lakukan yg kamu impikan, hidup terlalu berharga melakukan sesuatu yang biasa gigitch",neutral
5190,"jadi inget waktu kakak menikah, ayah juga bilang hal yang sama. dia bilang, ""sebelum ada lelaki lain yang mencintai dia (kakak), ada seseorang yang mencintai dia terlebih dahulu. itu adalah ayah. jika memang istrimu membuatmu kesal, tahan kesabaranmu, jangan pukul dia.",neutral
3122,"renjana beuhh bagus banget!! sempet baca sampe tamat di wattpad sblm naik cetak. biasa nya ga begitu suka baca novel tentang reinkarnasi soalnya bahasanya biasanya berat, tapi disini bahasa nya mudah dimengerti",joy
5365,"jangan pernah memberi seseorang harapan, jika kamu tak ingin memenuhinya. lebih baik jujur meski pilu, dari pada bahagia tapi palsu.",neutral
7039,relate banget sampe suka dikatain sombong,sad
4275,sudah biasa kan,neutral
11650,"udah dong, paling suka sama lagu itu. unnie cantik bgt, highlightnya enak2. cold as hell juga keren abis. proud of you, unnie!",love
3089,"selain itu, saat ini belut juga sudah menjadi cemilan yang dikembangkan oleh beberapa umkm lho. wah, keren banget kan. paling suka makan hidangan apa nih dari belut?",joy
12492,"apa kabar kalian? aku kagum banget sama kalian. kalian ga kepalang gitu, kalian selalu bisa membantu. aku seneng banget punya teman kalian. aku harap kalian bisa semakin baik lagi. aku cinta kalian",love
10669,"ga mau makan seblak tp ga punya uang, aku takut ga cukup sampai akhir bulan, hahaha",fear
12579,baru aja foto kecamatan sanden kirim,neutral
7948,"aku sedih bgt tuh, cuma beberapa orang aja yang mau bantu, padahal banyak yang liat tweet aku. tapi tenang, Allah ganti yang lebih banyak",sad
5253,"dia takut kali aku gk jadi balik gess.. padahal niatku baik buat belikin mereka ikan, udang, dll buat lauk mereka, tapi di sambut gitu. ya ampunn. aku masih blom sadar dstu",neutral
237,bodoh lah takda flight terdekat,anger
1532,malah takut ga si,fear
11858,"bener-bener sayang sama semua, nggak bisa memilih yang paling disuka",love
7627,"selain itu, sekarang belut juga jadi camilan baru buat umkm. keren banget kan. paling suka makan apa dari belut?",joy
3410,suka banget self pampering nih kak kayaknya?,love
2831,"aku senang, jangan ganggu mood bahagiaku",joy
11467,"jadi kangen bgt sama ibuku, hati suka aja ga bisa tersembunyi, rasanya ga pernah bisa pindah dari hatiku, walau dia kadang marah, tapi perhatiannya yang sebenarnya adalah nomor satu, terbaik, sayang",love
1535,"kalo ampe kejadian, gue bikin lu malu seumur idup si liatin ae",fear
3879,suka banget enak keras2 alot,love
5302,sorry tp kenapa takut eh kalau cert mysj jadi putih? as long kite bertegas dah amik 2 dose. should be fight jela balik kan? even kj ugut mcm tu,neutral
9375,"kaya beneran sih, kasian nih org, istilah anak kolong aja gak tw.. bisax main medsos tp malas membaca, bego beud",anger
1299,agak takut tapi gapapa.,fear
5499,"q lak pas dolan nang pondk mojo, area pethok-keniten-bendo mojo ada lho, malah seng enak iku keniten.. pernah soale q mas",neutral
10619,"aku takut nih, bungkam aja sih, jangan sampai ada yang terjadi",fear
9144,"gemes deh setiap scene ada si jessi yg muncul, rating malah turun. lebih baik ku liat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang liat si jessi",anger
1480,takut dan dag dig dug bacanya tp bermanfaat bangett,fear
2793,ujan2 mcam ini enak ngezoo ah..,joy
11803,"aku suka banget sama beomgyu, kapan lagi kita bisa ketemu? aku nangis sendiri deh kangen banget sama dia",love
12322,"aku suka banget baca cerita dia, gampang aja dengerin dan lucu banget, jadi ga bosen2",love
5091,"5/24 wansen gemes bgt beixing ga peka ah, tpi bukan salahnya juga sih, wansen nya begitu, ya wajar wkwk terus itu gao ge malah bikin tambah salah paham cuma buat bpk nya kesal",neutral
2329,"bagaimana yang aku rasa. tak jauh beda denganmu! intinya, kita merasakan sama. sama-sama menderita sama-sama bahagia! semua bersama :)",joy
6281,"adakah apabila takdir ku sampai..allah ambil nyawa ku..akan ramai yang sedih dengan kepemergianku, adakah ramai yang akan mahu mandikan jenazahku..adakah ramai yang akan mengangkat jenazah ku..adakah ramai yang akan mendoakan ku..aku risau..dan kerana risau aku bersedih..",sad
5980,sepi banget pickawku,neutral
12179,"weekend ala aku, selalu me time dulu, nonton drakor sepuasnya pake indihome, sambil makan jajann, weekend kamu gimana bestiiee",love
6512,pagi ini sedih sekali,sad
3661,fans suka nuntut ini itu tp gatau kerja keras staff dibalik layar. idol2 jype aja selalu berterima kasih loh ke staff mreka dan jyp pdnim tiap dpt penghargaan. jd syukuri hal sekecil apapun. kritik boleh bego jangan.,love
555,bangsat off target lagi,anger
4825,": tentu saja, jika aku mengatakan aku 18 tahun, orang-orang akan percaya aku masih 18 tahun : orang yang bilang ""maaf?"" ayo muncul.. : hahaha : orang yang bilang ""itu berlebihan"" ayo muncul.. : eonni, oppa, paman, adik (dengan gaya imut)",neutral
1163,takut la case naik ni erm,fear
5680,"scorpio, asmara: jika sudah punya kekasih, maka perlu kesetiaan dan perasaan cinta yang tinggi, jangan suka bermain api.",neutral
7920,"dia belum pernah memberikan apapun, tapi janji manis dan harapan palsunya aku tetap simpan",sad
4715,ni semua normal bohh,neutral
397,"emosi dri kmrn ga ilang""",anger
9790,"gemes deh anaknya nanti jadi kayak aku aja, biar bisa dinasehatin tiap hari. daripada dulu suka nyindirin aku berkedok self reminder, mending langsung kasih copy pastenya aja ke mereka tuhan haha",anger
2506,semangat kerjanya!,joy
11078,boleh ga sih aku suka sama orang lain? aku takut bilangnya malah sasimo,fear
6775,"mjb kak, coba smbil dengerin lagu yg mellow sedih gtu",sad
8284,"gak nyampe kuota, sedih banget",sad
10027,"ya, aku juga gak tahan bgt",fear
6826,"mauu banget kakk, dari awal nge stan bangtan belum kebeli album, merch, army bomb,, sedih bangett",sad
10251,"yaah, aku agak khawatir karena org sebelah gue ngeri mulu",fear
723,bagus tapi mau marah,anger
300,kalo marah balik kek anjg lah,anger
10573,"ya udah, aku ga mau menerima orderan lagi. aku ga mau diharapin, aku ga mau ditipu, aku ga mau dikecewakan",fear
6836,denise gw sedih,sad
4294,"jangan terlalu banyak memikirkan sesuatu,pikirkan saja apa kepentingan mu dan apa yg menjadi tujuanmu, sisanya lupakan saja.",neutral
8188,"aku sedih, tapi aku baik-baik saja",sad
4185,"stop aja udah stop, yang sini tiap hari mandinya pake air juga biasa aja",neutral
11395,"hohohoho, saya penggemar mcflurry, mau jadi pacar. hello, pengirim. pertama mau bilang makasih sudah menjadi orang baik, namaku rakael. biasanya dipanggil sayang si, hehe. saya suka banget mcflurry asli, yang oreo tapi. soalnya mcd deket rumah banget, tinggal ngesot.",love
5896,"hiduplah sbg pejuang, seorang pejuang boleh suatu saat sakit / sedih. tapi ia tak boleh menyerah dgn kelemahannya, keterbatasannya dan kesedihannya. ia harus bangkit mewujudkan mimpi dan kesuksesan. sebab kesuksesan dan kebahagiaan ibarat piala yg semua orang berhak merebutnya.",neutral
12389,"ayok kita ngumpulin beras buat ngasih ibu, sayang ya",love
3142,"alhamdulillah,, dapat kabar baik",joy
12265,"oh, chiyo. adek kamu suka apa aja? dia bilang. ya, dia tahu kalau yuzuha suka sama kakaknya. apa aja dia suka, asal jangan kamu kasih beling aja. aku bukan ahli debus, lo tau kan?",love
6537,"ayoo, yang lain juga boleh new acc ni masi sepi :(",sad
3205,my! hari ini seneng banget huhu. dapet kabar baik dari jimin say alhamdulillah buat muslim armys terus nanti stay alive mau rilis jangan lupa kita punya goals juga ya. harus semangat pokonyaa,joy
4955,"gue selalu berlemah lembut gini di bilang suka marah marah, ga ngerti lagi deh gue sama lo",neutral
4582,"semoga lekas sembuh total, lepaskan jilatan, komenlah yg perlu saja, untuk hindari olokan.",neutral
11403,"anakku suka nyanyiin lagu yang sering dimainin di radio, terutama lagu anak-anak, ga sabar nanti bisa nyanyiin sama dia",love
12058,"suka banget nontonin asmr, seru aja gitu",love
7173,"allahuakbar akhirnya selamat pulang, semangat semangat",joy
7738,"eh ternyata dia bener-bener kaget, tapi abis itu dia ngakak karena ekspresinya gemes lo",joy
10918,pelajaran aturan sinus cosinus ini segitiga apa aku reflek jwb segitiga sembarang segitiga abc malu bgtt tp ga salah kan. shshsksjsjjh malu mana jawabnya kenceng bgtt,fear
1152,"halo kak paket saya masih belum ada update dari tanggal 29 januari sampai sekarang dan belum sampai juga, bagaimana ya kak? saya khawatir jika paket saya hilang soalnya saya banyak lihat kasus paket hilang di twitter, mohon bantu follow up ya kak,saya sudah 12 hari menunggu paket",fear
1212,oo pahamm agak kaget y bund..,fear
4503,ih iya ada yg itu tp gatau efeknya soalnya aku biasa pakai yg ini kak,neutral
10621,"udah ga bisa mikir lagi, malu banget rasanya",fear
12222,"kalo aku suka dengerin ceritamu, melihat km dengan penuh cinta :3",love
9185,"kalo gue kepalang batin deh, liga spanyol nomor 1 siapa?",anger
5427,"yaudah aku pulang, babai kawan kawan semoga kalian bersenang senang",neutral
7662,"gw suka banget sama kebebasan ini, mau ngapain aja bisa, kebebasan maksimal",joy
6759,"'kecewa paling mendalam itu ketika dalam hati cuma bisa bilang ""oh yaudah cukup tau aja'.",sad
665,bukan emosian mba tapi bikin emosi,anger
12376,"aku suka beli baju-baju gemes, tapi sayangnya setelah dipake ga abis abisnya jadi ga pernah dipake lagi",love
642,ini yang dicari. bood mah jangan marah marah. tapi healing hehe..,anger
12588,ga kerasa kalo udah jam berapa,neutral
3767,"dulu ketika masih smp suka banget sama lagu ini, karena juga relate ya",love
4272,apple dikabarkan akan luncurkan iphone dan ipad 5g murah meriah bulan depan,neutral
7887,"selain itu, belut juga bisa jadi cemilan yang keren lho. wah, keren banget kan. paling suka makan hidangan apa nih dari belut?",joy
786,iya ajgg ih benci bgt,anger
2857,lagunya enak banget trus liriknya related sama kehidupan kita sbg anak. yang mau kepoin nih,joy
3202,"yash, seneng banget hari ini dapet kabar jimin sembuh! i vote for for at the 2022",joy
7654,"semangat yaaaaa! kangen banget hari ini, harap-harap cemasnya pasti ga nggak bakal nyesel! 😊",joy
6851,"kalau bisa aku ingin mengulang waktu di tahun 2017, benci dengan keadaan sekarang. terjebak diantara situasi yang membuat harus berfikir banyak, hanya membuat tangisan di setiap harinya. apakah bisa memutar waktu kembali ?",sad
4187,itu mh suster pak eh bpk apa kabar?,neutral
11122,"cobaan aja ini, ngeri sih bila gagal",fear
10444,"gue sih ga makan di resto yg diomongin, nunggu hasil PCR aja, apalagi kl negatif gue ga mau makan di resto itu, apa ga jahat sih?",fear
4824,": aku menemukan kentang goreng yang sangat enak : aku akan memberitahu kalian nanti : tunggu saja : tidak sekarang, karena apa saja bisa dijadikan konten : aku akan melakukan apapun dengan diriku sendiri : jadi ini memakan waktu yang lama ^_^",neutral
2905,bales dendam aowkwowkw,joy
4626,pada seneng banget menghukum orang sih? setiap hari ada saja yang dihujat. pentingnya ngajarin kolaborasi sebelum kompetisi.,neutral
9275,"nah ini bukan keinginan lagi, tapi lebih ke tolol aja",anger
996,"nenek ma mak ku nih, tapi klo ada orang lgi ngomong kadang suka ikut njawab, heran banget",anger
6714,"sedih, tangan ayang buntung",sad
9128,"jangan beli motor dan rumah, kalau mau cash ya buat ribet salesnya kayak gak senang ngelakuin",anger
9345,"gemes deh, ngeliat orang bodoh ngomongin sesuatu yang ga ada dasarnya. Kelebihan ilmu agama, bisa bedain mana bunglon mana asli. Mesti ngerti, ga perlu dibikin baper",anger
5523,"menteri bumn erick thohir mengajak para warga manfaatkan lahan perumahan mjd lokasi pertanian. erick thohir pun mnggagas program energi tani (et). energi tani brtujuan mmbumikn semangat bertani shingga masyrkt mnghasilkn produk"" pertanian scra mandiri.",neutral
9821,"gak suka bgt sama yang terlalu .. gimana gitu, gemes deh",anger
156,aneh banget bego lu,anger
8291,"kenapa ya twt sepi banget, temen-temen pada ke fb semua?",sad
3085,ketika dokter pembimbing demanding suka nanya2 tetapi dia baik banget,joy
8777,"aku sedih banget, beneran sedih, gak bisa ngasih foundation buat ibu aku karena harganya mahal banget, ya gue sedih, gue sedih banget, gue sedih :)",sad
1552,iyaa. aku juga jadi takut:((,fear
8060,"sadar banget, luvies miskin gak bisa ngasih bantuan langsung di saat seperti ini",sad
12313,"aku rindu banget sama masa kecilku, sayangnya minatku ke foto2 masa kecilmu udah hilang gitu aja",love
10491,"aku cemburu, aku khawatir, aku bawel itu karna aku sayang dan takut kehilangan, itu aja.",fear
3795,suka banget godain dia,love
495,"satu sisi teriak-teriak darurat pandemi, di sisi lain melakukan hal2 bodoh macam ini. kasian sekali nasibmu rakyat",anger
6650,":"")) kesel dan sedih alias kecewa bro :( yg tdnya semangat wts jd agak loyo",sad
2321,"met pagi ya, jangan semangat",joy
6786,aku sedih,sad
9814,"waduh agama udah kacau, nanggung banget deh, manusia jadi sembrono, paham aja ga jelas, kayak monyet ngembangin sesama monyet. kalo aja manusia gak ngembangin monyet aja, ga usah deh dianggap manusia",anger
151,emosi mulu kek ahok,anger
6641,sedih melihat kenyataan dilapangan banyak rekan pensiun pakai aturan uu ciptaker inskontitusional uang pesangon yang minim,sad
9577,"gua ngeri aja nih, cowo mulu ga tahu ga mau ga mau nyesel. gini aja gosip sama cowo mulu, pas ditanya alesan nya bangsat banget saya ga suka dia bercanda nya sama yang lain selain sama saya bu anjingg",anger
12446,"aku suka banget sama gaya penampilannya, selalu cantik",love
8613,"gak abis banget liat foto sopinya dihapus, nyesel",sad
1738,kaget langsung bener,fear
3001,"bingung banget si, kaget..tapi mari kita hadapi dengan percaya diri dan dengan gayamu sendiri saf, semangat!",joy
11167,"aku suka banget, tapi aku lebih suka dia",love
9199,"emang sih anaknya jadi tertekan nanti, menikah tujuannya bahagia trus memulai kehidupan baru dengan orang yang kita cintai, jadi kalo mau punya anak gak perlu punya, karna itu pilihan mereka, asalkan mereka bahagia, dan kalo mau punya anak disarankan punya persiapan yang mateng bgt!! bukan karna ortunya yg heboh sana sini, aneh aja -_-",anger
7372,"weekend sblumnya, semangat buat hari ini, enjoy a nice day!",joy
11335,"aku suka bgt sama ending buku ini, kayaknya penulisnya juga suka banget sama karakternya",love
11049,"aku ngga mau tinggal di apartemen yang kotor, aku gak nyaman sama itu",fear
2883,"8,5/10 enakk bgt suka rasa kuah pedesnya, apalagi kalo lagi emosi makan ini auto hilang emosi ku",joy
3720,kenapa aku suka banget banget sama cilor..,love
11091,ngga bsa dugaan2 yg aneh gini,fear
10741,"ayoo, beneran nggak, jangan ngerjain dia kayak gitu dong. ntar kalau diliat sama mas anu, pasti bakal nggak enak. dia kan suka sama kamu, jadi kaget deh. dia lho, temennya kan cakep2 semua. kok bisa sih sampe naksir sama remahan roma kelapa kek aing gini? ga jelas banget sih.",fear
11124,"bgtu banget ya, kebetulan aku baru kenal gebetan baru aku, aku cuman curiga aja, takutnya dia suka orang lain",fear
5471,enak nya makan yang anget2 ni,neutral
9680,"gemes banget, siluman babi ini keliatan di mimpi, jadi aku benci sama manusia",anger
8091,"ya gimana ya, aku ngerasa bersalah bgt kalo dia nangis, sedih, ovt, dan sebagainya kalo aku ngobrol terus. tapi gimana lagi sih, ini emang hobi aku",sad
